dt,AverageTemperature,City
1878-10-01,14.322,Istanbul
1878-10-01,21.547,Cairo
1878-10-01,26.776,Mumbai
1878-10-01,12.38,Beijing
1878-10-01,13.678,Tokyo
1878-10-01,13.347,New York
1878-10-01,9.428,Chicago
1878-10-01,18.723,Los Angeles
1878-10-01,17.912,Sydney
1878-10-01,17.98,Buenos Aires
1878-10-01,27.742,Lagos
1878-10-01,18.089,Nairobi
1878-10-01,26.968,Bangkok
1878-10-01,8.52,Toronto
1878-11-01,11.999,Rome
1878-11-01,6.047,Paris
1878-11-01,6.947,London
1878-11-01,3.175,Berlin
1878-11-01,9.17,Madrid
1878-11-01,-2.606,Moscow
1878-11-01,9.513,Istanbul
1878-11-01,17.329,Cairo
1878-11-01,25.821,Mumbai
1878-11-01,5.778,Beijing
1878-11-01,9.315,Tokyo
1878-11-01,7.682,New York
1878-11-01,3.7,Chicago
1878-11-01,16.624,Los Angeles
1878-11-01,23.225,Sydney
1878-11-01,20.26,Buenos Aires
1878-11-01,24.929,Lagos
1878-11-01,17.639,Nairobi
1878-11-01,27.551,Bangkok
1878-11-01,0.425,Toronto
1878-12-01,7.805,Rome
1878-12-01,4.256,Paris
1878-12-01,3.985,London
1878-12-01,1.142,Berlin
1878-12-01,5.39,Madrid
1878-12-01,-9.578,Moscow
1878-12-01,5.539,Istanbul
1878-12-01,16.76,Cairo
1878-12-01,22.888,Mumbai
1878-12-01,0.429,Beijing
1878-12-01,3.192,Tokyo
1878-12-01,2.716,New York
1878-12-01,-1.979,Chicago
1878-12-01,13.299,Los Angeles
1878-12-01,23.842,Sydney
1878-12-01,22.689,Buenos Aires
1878-12-01,23.95,Lagos
1878-12-01,16.029,Nairobi
1878-12-01,25.915,Bangkok
1878-12-01,-4.051,Toronto
1879-01-01,6.615,Rome
1879-01-01,3.456,Paris
1879-01-01,1.602,London
1879-01-01,-0.505,Berlin
1879-01-01,5.315,Madrid
1879-01-01,-10.309,Moscow
1879-01-01,5.437,Istanbul
1879-01-01,15.948,Cairo
1879-01-01,24.631,Mumbai
1879-01-01,-0.862,Beijing
1879-01-01,5.214,Tokyo
1879-01-01,1.075,New York
1879-01-01,-3.53,Chicago
1879-01-01,12.479,Los Angeles
1879-01-01,26.267,Sydney
1879-01-01,25.631,Buenos Aires
1879-01-01,23.6,Lagos
1879-01-01,16.749,Nairobi
1879-01-01,25.879,Bangkok
1879-01-01,-6.916,Toronto
1879-02-01,7.765,Rome
1879-02-01,4.372,Paris
1879-02-01,,London
1879-02-01,1.481,Berlin
1879-02-01,6.32,Madrid
1879-02-01,-9.08,Moscow
1879-02-01,6.912,Istanbul
1879-02-01,15.524,Cairo
1879-02-01,24.797,Mumbai
1879-02-01,-0.246,Beijing
1879-02-01,4.561,Tokyo
1879-02-01,2.259,New York
1879-02-01,-2.075,Chicago
1879-02-01,14.146,Los Angeles
1879-02-01,24.875,Sydney
1879-02-01,22.883,Buenos Aires
1879-02-01,24.314,Lagos
1879-02-01,18.013,Nairobi
1879-02-01,26.71,Bangkok
1879-02-01,-4.918,Toronto
1879-03-01,10.51,Rome
1879-03-01,6.498,Paris
1879-03-01,7.447,London
1879-03-01,3.354,Berlin
1879-03-01,9.14,Madrid
1879-03-01,-3.853,Moscow
1879-03-01,8.681,Istanbul
1879-03-01,18.852,Cairo
1879-03-01,25.319,Mumbai
1879-03-01,5.682,Beijing
1879-03-01,9.837,Tokyo
1879-03-01,6.24,New York
1879-03-01,3.009,Chicago
1879-03-01,14.408,Los Angeles
1879-03-01,21.541,Sydney
1879-03-01,21.22,Buenos Aires
1879-03-01,26.367,Lagos
1879-03-01,16.865,Nairobi
1879-03-01,,Bangkok
1879-03-01,1.819,Toronto
1879-04-01,14.948,Rome
1879-04-01,9.713,Paris
1879-04-01,10.144,London
1879-04-01,10.819,Berlin
1879-04-01,15.907,Madrid
1879-04-01,4.484,Moscow
1879-04-01,12.213,Istanbul
1879-04-01,21.811,Cairo
1879-04-01,28.263,Mumbai
1879-04-01,13.707,Beijing
1879-04-01,13.397,Tokyo
1879-04-01,11.445,New York
1879-04-01,8.591,Chicago
1879-04-01,17.055,Los Angeles
1879-04-01,18.358,Sydney
1879-04-01,17.078,Buenos Aires
1879-04-01,26.253,Lagos
1879-04-01,20.188,Nairobi
1879-04-01,28.377,Bangkok
1879-04-01,7.804,Toronto
1879-05-01,,Rome
1879-05-01,14.705,Paris
1879-05-01,,London
1879-05-01,13.82,Berlin
1879-05-01,20.032,Madrid
1879-05-01,11.627,Moscow
1879-05-01,18.159,Istanbul
1879-05-01,25.763,Cairo
1879-05-01,27.782,Mumbai
1879-05-01,18.943,Beijing
1879-05-01,20.836,Tokyo
1879-05-01,18.752,New York
1879-05-01,16.456,Chicago
1879-05-01,21.158,Los Angeles
1879-05-01,12.749,Sydney
1879-05-01,13.243,Buenos Aires
1879-05-01,27.518,Lagos
1879-05-01,21.096,Nairobi
1879-05-01,29.331,Bangkok
1879-05-01,15.105,Toronto
1879-06-01,23.524,Rome
1879-06-01,,Paris
1879-06-01,16.698,London
1879-06-01,17.37,Berlin
1879-06-01,22.23,Madrid
1879-06-01,17.572,Moscow
1879-06-01,21.505,Istanbul
1879-06-01,28.56,Cairo
1879-06-01,29.892,Mumbai
1879-06-01,24.629,Beijing
1879-06-01,24.927,Tokyo
1879-06-01,22.318,New York
1879-06-01,21.017,Chicago
1879-06-01,21.431,Los Angeles
1879-06-01,11.564,Sydney
1879-06-01,10.41,Buenos Aires
1879-06-01,29.459,Lagos
1879-06-01,19.664,Nairobi
1879-06-01,29.271,Bangkok
1879-06-01,19.683,Toronto
1879-07-01,24.487,Rome
1879-07-01,,Paris
1879-07-01,19.732,London
1879-07-01,18.15,Berlin
1879-07-01,24.379,Madrid
1879-07-01,20.57,Moscow
1879-07-01,21.017,Istanbul
1879-07-01,29.512,Cairo
1879-07-01,29.478,Mumbai
1879-07-01,25.926,Beijing
1879-07-01,26.207,Tokyo
1879-07-01,24.739,New York
1879-07-01,24.803,Chicago
1879-07-01,23.208,Los Angeles
1879-07-01,10.745,Sydney
1879-07-01,,Buenos Aires
1879-07-01,30.071,Lagos
1879-07-01,21.173,Nairobi
1879-07-01,30.999,Bangkok
1879-07-01,21.864,Toronto
1879-08-01,23.734,Rome
1879-08-01,17.686,Paris
1879-08-01,16.236,London
1879-08-01,17.061,Berlin
1879-08-01,22.987,Madrid
1879-08-01,16.908,Moscow
1879-08-01,21.812,Istanbul
1879-08-01,28.629,Cairo
1879-08-01,28.6,Mumbai
1879-08-01,24.654,Beijing
1879-08-01,23.879,Tokyo
1879-08-01,23.873,New York
1879-08-01,21.868,Chicago
1879-08-01,22.324,Los Angeles
1879-08-01,12.552,Sydney
1879-08-01,10.508,Buenos Aires
1879-08-01,28.31,Lagos
1879-08-01,19.832,Nairobi
1879-08-01,28.845,Bangkok
1879-08-01,19.67,Toronto
1879-09-01,19.586,Rome
1879-09-01,16.318,Paris
1879-09-01,,London
1879-09-01,13.959,Berlin
1879-09-01,19.59,Madrid
1879-09-01,12.145,Moscow
1879-09-01,19.975,Istanbul
1879-09-01,26.013,Cairo
1879-09-01,30.505,Mumbai
1879-09-01,19.541,Beijing
1879-09-01,21.525,Tokyo
1879-09-01,18.781,New York
1879-09-01,18.577,Chicago
1879-09-01,21.118,Los Angeles
1879-09-01,14.671,Sydney
1879-09-01,13.77,Buenos Aires
1879-09-01,28.192,Lagos
1879-09-01,19.126,Nairobi
1879-09-01,29.669,Bangkok
1879-09-01,15.066,Toronto
1879-10-01,15.717,Rome
1879-10-01,10.251,Paris
1879-10-01,11.479,London
1879-10-01,8.544,Berlin
1879-10-01,14.376,Madrid
1879-10-01,3.218,Moscow
1879-10-01,13.242,Istanbul
1879-10-01,22.805,Cairo
1879-10-01,28.043,Mumbai
1879-10-01,12.467,Beijing
1879-10-01,14.851,Tokyo
1879-10-01,12.936,New York
1879-10-01,9.941,Chicago
1879-10-01,16.389,Los Angeles
1879-10-01,17.364,Sydney
1879-10-01,17.782,Buenos Aires
1879-10-01,28.527,Lagos
1879-10-01,17.617,Nairobi
1879-10-01,28.754,Bangkok
1879-10-01,8.602,Toronto
1879-11-01,12.035,Rome
1879-11-01,6.695,Paris
1879-11-01,5.977,London
1879-11-01,4.983,Berlin
1879-11-01,9.609,Madrid
1879-11-01,-4.616,Moscow
1879-11-01,8.931,Istanbul
1879-11-01,18.122,Cairo
1879-11-01,25.606,Mumbai
1879-11-01,5.885,Beijing
1879-11-01,11.416,Tokyo
1879-11-01,5.8,New York
1879-11-01,2.437,Chicago
1879-11-01,15.967,Los Angeles
1879-11-01,21.45,Sydney
1879-11-01,20.731,Buenos Aires
1879-11-01,25.743,Lagos
1879-11-01,18.265,Nairobi
1879-11-01,26.339,Bangkok
1879-11-01,1.29,Toronto
1879-12-01,8.341,Rome
1879-12-01,3.463,Paris
1879-12-01,3.871,London
1879-12-01,1.759,Berlin
1879-12-01,4.19,Madrid
1879-12-01,-9.881,Moscow
1879-12-01,6.683,Istanbul
1879-12-01,16.062,Cairo
1879-12-01,,Mumbai
1879-12-01,0.1,Beijing
1879-12-01,6.24,Tokyo
1879-12-01,2.91,New York
1879-12-01,-2.227,Chicago
1879-12-01,14.167,Los Angeles
1879-12-01,24.908,Sydney
1879-12-01,23.024,Buenos Aires
1879-12-01,,Lagos
1879-12-01,,Nairobi
1879-12-01,25.884,Bangkok
1879-12-01,-5.634,Toronto
1880-01-01,,Rome
1880-01-01,1.886,Paris
1880-01-01,1.582,London
1880-01-01,-0.38,Berlin
1880-01-01,6.254,Madrid
1880-01-01,-10.371,Moscow
1880-01-01,4.889,Istanbul
1880-01-01,15.227,Cairo
1880-01-01,23.9,Mumbai
1880-01-01,-0.862,Beijing
1880-01-01,3.178,Tokyo
1880-01-01,1.983,New York
1880-01-01,-4.238,Chicago
1880-01-01,13.685,Los Angeles
1880-01-01,25.484,Sydney
1880-01-01,24.803,Buenos Aires
1880-01-01,22.934,Lagos
1880-01-01,16.576,Nairobi
1880-01-01,24.429,Bangkok
1880-01-01,-6.085,Toronto
1880-02-01,8.955,Rome
1880-02-01,3.842,Paris
1880-02-01,4.865,London
1880-02-01,0.892,Berlin
1880-02-01,6.185,Madrid
1880-02-01,-8.461,Moscow
1880-02-01,7.407,Istanbul
1880-02-01,17.809,Cairo
1880-02-01,24.095,Mumbai
1880-02-01,0.645,Beijing
1880-02-01,6.102,Tokyo
1880-02-01,2.29,New York
1880-02-01,-1.512,Chicago
1880-02-01,13.383,Los Angeles
1880-02-01,24.73,Sydney
1880-02-01,24.429,Buenos Aires
1880-02-01,24.926,Lagos
1880-02-01,17.101,Nairobi
1880-02-01,25.577,Bangkok
1880-02-01,-3.936,Toronto
1880-03-01,10.749,Rome
1880-03-01,6.777,Paris
1880-03-01,7.196,London
1880-03-01,5.785,Berlin
1880-03-01,11.963,Madrid
1880-03-01,,Moscow
1880-03-01,9.928,Istanbul
1880-03-01,19.039,Cairo
1880-03-01,25.164,Mumbai
1880-03-01,4.183,Beijing
1880-03-01,9.991,Tokyo
1880-03-01,6.807,New York
1880-03-01,4.498,Chicago
1880-03-01,15.109,Los Angeles
1880-03-01,20.699,Sydney
1880-03-01,21.334,Buenos Aires
1880-03-01,24.909,Lagos
1880-03-01,16.975,Nairobi
1880-03-01,26.313,Bangkok
1880-03-01,1.016,Toronto
1880-04-01,15.39,Rome
1880-04-01,11.386,Paris
1880-04-01,10.396,London
1880-04-01,8.74,Berlin
1880-04-01,16.192,Madrid
1880-04-01,3.971,Moscow
1880-04-01,12.832,Istanbul
1880-04-01,21.512,Cairo
1880-04-01,26.215,Mumbai
1880-04-01,12.108,Beijing
1880-04-01,15.033,Tokyo
1880-04-01,13.081,New York
1880-04-01,11.147,Chicago
1880-04-01,18.687,Los Angeles
1880-04-01,17.108,Sydney
1880-04-01,16.923,Buenos Aires
1880-04-01,26.311,Lagos
1880-04-01,17.717,Nairobi
1880-04-01,27.634,Bangkok
1880-04-01,8.429,Toronto
1880-05-01,20.005,Rome
1880-05-01,15.634,Paris
1880-05-01,16.033,London
1880-05-01,13.76,Berlin
1880-05-01,20.186,Madrid
1880-05-01,11.042,Moscow
1880-05-01,17.24,Istanbul
1880-05-01,25.918,Cairo
1880-05-01,29.247,Mumbai
1880-05-01,18.129,Beijing
1880-05-01,20.148,Tokyo
1880-05-01,18.818,New York
1880-05-01,17.436,Chicago
1880-05-01,,Los Angeles
1880-05-01,14.41,Sydney
1880-05-01,13.525,Buenos Aires
1880-05-01,27.894,Lagos
1880-05-01,21.029,Nairobi
1880-05-01,28.045,Bangkok
1880-05-01,15.429,Toronto
1880-06-01,23.05,Rome
1880-06-01,18.359,Paris
1880-06-01,17.666,London
1880-06-01,17.232,Berlin
1880-06-01,23.286,Madrid
1880-06-01,16.098,Moscow
1880-06-01,21.989,Istanbul
1880-06-01,28.199,Cairo
1880-06-01,30.221,Mumbai
1880-06-01,23.674,Beijing
1880-06-01,24.808,Tokyo
1880-06-01,23.471,New York
1880-06-01,24.166,Chicago
1880-06-01,22.949,Los Angeles
1880-06-01,10.534,Sydney
1880-06-01,11.88,Buenos Aires
1880-06-01,28.956,Lagos
1880-06-01,21.437,Nairobi
1880-06-01,30.258,Bangkok
1880-06-01,19.695,Toronto
1880-07-01,24.277,Rome
1880-07-01,20.496,Paris
1880-07-01,16.972,London
1880-07-01,19.13,Berlin
1880-07-01,24.083,Madrid
1880-07-01,18.566,Moscow
1880-07-01,21.803,Istanbul
1880-07-01,28.778,Cairo
1880-07-01,31.065,Mumbai
1880-07-01,25.826,Beijing
1880-07-01,26.678,Tokyo
1880-07-01,25.45,New York
1880-07-01,23.66,Chicago
1880-07-01,22.865,Los Angeles
1880-07-01,10.466,Sydney
1880-07-01,10.957,Buenos Aires
1880-07-01,28.223,Lagos
1880-07-01,21.691,Nairobi
1880-07-01,30.603,Bangkok
1880-07-01,23.328,Toronto
1880-08-01,22.881,Rome
1880-08-01,19.326,Paris
1880-08-01,18.589,London
1880-08-01,17.808,Berlin
1880-08-01,23.359,Madrid
1880-08-01,17.107,Moscow
1880-08-01,22.345,Istanbul
1880-08-01,27.289,Cairo
1880-08-01,30.434,Mumbai
1880-08-01,24.116,Beijing
1880-08-01,25.74,Tokyo
1880-08-01,21.544,New York
1880-08-01,23.205,Chicago
1880-08-01,22.648,Los Angeles
1880-08-01,10.906,Sydney
1880-08-01,8.993,Buenos Aires
1880-08-01,28.65,Lagos
1880-08-01,20.455,Nairobi
1880-08-01,29.372,Bangkok
1880-08-01,21.161,Toronto
1880-09-01,20.604,Rome
1880-09-01,15.494,Paris
1880-09-01,14.157,London
1880-09-01,13.634,Berlin
1880-09-01,19.438,Madrid
1880-09-01,10.738,Moscow
1880-09-01,18.571,Istanbul
1880-09-01,26.386,Cairo
1880-09-01,28.288,Mumbai
1880-09-01,19.527,Beijing
1880-09-01,19.54,Tokyo
1880-09-01,18.348,New York
1880-09-01,17.525,Chicago
1880-09-01,19.151,Los Angeles
1880-09-01,14.307,Sydney
1880-09-01,12.959,Buenos Aires
1880-09-01,27.344,Lagos
1880-09-01,19.599,Nairobi
1880-09-01,29.503,Bangkok
1880-09-01,15.313,Toronto
1880-10-01,17.236,Rome
1880-10-01,11.599,Paris
1880-10-01,10.755,London
1880-10-01,8.584,Berlin
1880-10-01,14.366,Madrid
1880-10-01,5.058,Moscow
1880-10-01,13.302,Istanbul
1880-10-01,21.674,Cairo
1880-10-01,26.394,Mumbai
1880-10-01,12.572,Beijing
1880-10-01,15.199,Tokyo
1880-10-01,13.271,New York
1880-10-01,10.858,Chicago
1880-10-01,17.237,Los Angeles
1880-10-01,18.233,Sydney
1880-10-01,,Buenos Aires
1880-10-01,25.971,Lagos
1880-10-01,19.591,Nairobi
1880-10-01,27.784,Bangkok
1880-10-01,8.795,Toronto
1880-11-01,10.892,Rome
1880-11-01,5.994,Paris
1880-11-01,5.875,London
1880-11-01,2.938,Berlin
1880-11-01,10.939,Madrid
1880-11-01,-3.128,Moscow
1880-11-01,,Istanbul
1880-11-01,19.544,Cairo
1880-11-01,25.449,Mumbai
1880-11-01,5.264,Beijing
1880-11-01,9.484,Tokyo
1880-11-01,5.782,New York
1880-11-01,3.478,Chicago
1880-11-01,15.414,Los Angeles
1880-11-01,19.541,Sydney
1880-11-01,21.096,Buenos Aires
1880-11-01,25.274,Lagos
1880-11-01,16.8,Nairobi
1880-11-01,27.654,Bangkok
1880-11-01,0.88,Toronto
1880-12-01,8.178,Rome
1880-12-01,3.142,Paris
1880-12-01,4.608,London
1880-12-01,2.047,Berlin
1880-12-01,6.126,Madrid
1880-12-01,-7.983,Moscow
1880-12-01,6.984,Istanbul
1880-12-01,16.213,Cairo
1880-12-01,25.247,Mumbai
1880-12-01,0.438,Beijing
1880-12-01,7.112,Tokyo
1880-12-01,2.178,New York
1880-12-01,-3.77,Chicago
1880-12-01,14.319,Los Angeles
1880-12-01,23.831,Sydney
1880-12-01,23.229,Buenos Aires
1880-12-01,24.329,Lagos
1880-12-01,,Nairobi
1880-12-01,25.782,Bangkok
1880-12-01,-4.013,Toronto
1881-01-01,6.703,Rome
1881-01-01,1.848,Paris
1881-01-01,3.128,London
1881-01-01,-0.17,Berlin
1881-01-01,4.291,Madrid
1881-01-01,-11.728,Moscow
1881-01-01,5.115,Istanbul
1881-01-01,15.87,Cairo
1881-01-01,26.803,Mumbai
1881-01-01,-2.487,Beijing
1881-01-01,4.197,Tokyo
1881-01-01,0.071,New York
1881-01-01,-2.758,Chicago
1881-01-01,11.445,Los Angeles
1881-01-01,25.898,Sydney
1881-01-01,24.576,Buenos Aires
1881-01-01,24.499,Lagos
1881-01-01,17.378,Nairobi
1881-01-01,25.694,Bangkok
1881-01-01,-6.33,Toronto
1881-02-01,7.42,Rome
1881-02-01,4.2,Paris
1881-02-01,4.323,London
1881-02-01,0.177,Berlin
1881-02-01,6.972,Madrid
1881-02-01,-9.049,Moscow
1881-02-01,6.248,Istanbul
1881-02-01,15.76,Cairo
1881-02-01,25.153,Mumbai
1881-02-01,1.755,Beijing
1881-02-01,5.385,Tokyo
1881-02-01,1.982,New York
1881-02-01,-1.824,Chicago
1881-02-01,12.402,Los Angeles
1881-02-01,25.19,Sydney
1881-02-01,24.252,Buenos Aires
1881-02-01,24.339,Lagos
1881-02-01,16.283,Nairobi
1881-02-01,26.003,Bangkok
1881-02-01,-4.894,Toronto
1881-03-01,11.026,Rome
1881-03-01,6.505,Paris
1881-03-01,6.305,London
1881-03-01,,Berlin
1881-03-01,11.566,Madrid
1881-03-01,-2.738,Moscow
1881-03-01,8.854,Istanbul
1881-03-01,19.302,Cairo
1881-03-01,25.651,Mumbai
1881-03-01,5.364,Beijing
1881-03-01,9.59,Tokyo
1881-03-01,7.437,New York
1881-03-01,3.746,Chicago
1881-03-01,15.445,Los Angeles
1881-03-01,21.39,Sydney
1881-03-01,19.756,Buenos Aires
1881-03-01,26.248,Lagos
1881-03-01,16.182,Nairobi
1881-03-01,28.681,Bangkok
1881-03-01,1.241,Toronto
1881-04-01,16.366,Rome
1881-04-01,11.955,Paris
1881-04-01,10.976,London
1881-04-01,8.248,Berlin
1881-04-01,14.956,Madrid
1881-04-01,4.636,Moscow
1881-04-01,13.956,Istanbul
1881-04-01,21.726,Cairo
1881-04-01,26.88,Mumbai
1881-04-01,13.176,Beijing
1881-04-01,14.29,Tokyo
1881-04-01,11.891,New York
1881-04-01,10.399,Chicago
1881-04-01,19.137,Los Angeles
1881-04-01,18.696,Sydney
1881-04-01,16.741,Buenos Aires
1881-04-01,26.527,Lagos
1881-04-01,18.19,Nairobi
1881-04-01,28.271,Bangkok
1881-04-01,9.058,Toronto
1881-05-01,18.517,Rome
1881-05-01,14.63,Paris
1881-05-01,14.277,London
1881-05-01,13.746,Berlin
1881-05-01,19.068,Madrid
1881-05-01,,Moscow
1881-05-01,17.302,Istanbul
1881-05-01,25.113,Cairo
1881-05-01,28.65,Mumbai
1881-05-01,17.715,Beijing
1881-05-01,21.519,Tokyo
1881-05-01,18.619,New York
1881-05-01,17.956,Chicago
1881-05-01,20.908,Los Angeles
1881-05-01,13.663,Sydney
1881-05-01,14.45,Buenos Aires
1881-05-01,29.316,Lagos
1881-05-01,20.392,Nairobi
1881-05-01,29.554,Bangkok
1881-05-01,16.266,Toronto
1881-06-01,23.711,Rome
1881-06-01,18.322,Paris
1881-06-01,17.26,London
1881-06-01,18.896,Berlin
1881-06-01,23.168,Madrid
1881-06-01,17.744,Moscow
1881-06-01,21.6,Istanbul
1881-06-01,,Cairo
1881-06-01,28.945,Mumbai
1881-06-01,23.878,Beijing
1881-06-01,24.287,Tokyo
1881-06-01,22.93,New York
1881-06-01,23.029,Chicago
1881-06-01,22.357,Los Angeles
1881-06-01,10.607,Sydney
1881-06-01,12.795,Buenos Aires
1881-06-01,28.882,Lagos
1881-06-01,19.95,Nairobi
1881-06-01,29.69,Bangkok
1881-06-01,19.048,Toronto
1881-07-01,22.313,Rome
1881-07-01,19.654,Paris
1881-07-01,18.697,London
1881-07-01,18.799,Berlin
1881-07-01,25.824,Madrid
1881-07-01,18.77,Moscow
1881-07-01,20.971,Istanbul
1881-07-01,30.971,Cairo
1881-07-01,30.192,Mumbai
1881-07-01,26.459,Beijing
1881-07-01,,Tokyo
1881-07-01,24.116,New York
1881-07-01,23.17,Chicago
1881-07-01,22.409,Los Angeles
1881-07-01,10.82,Sydney
1881-07-01,10.752,Buenos Aires
1881-07-01,30.189,Lagos
1881-07-01,20.031,Nairobi
1881-07-01,29.886,Bangkok
1881-07-01,21.976,Toronto
1881-08-01,24.201,Rome
1881-08-01,19.696,Paris
1881-08-01,17.2,London
1881-08-01,16.973,Berlin
1881-08-01,22.603,Madrid
1881-08-01,17.076,Moscow
1881-08-01,20.672,Istanbul
1881-08-01,29.217,Cairo
1881-08-01,30.361,Mumbai
1881-08-01,22.58,Beijing
1881-08-01,25.25,Tokyo
1881-08-01,23.633,New York
1881-08-01,22.697,Chicago
1881-08-01,21.297,Los Angeles
1881-08-01,,Sydney
1881-08-01,12.509,Buenos Aires
1881-08-01,28.063,Lagos
1881-08-01,19.904,Nairobi
1881-08-01,30.007,Bangkok
1881-08-01,20.121,Toronto
1881-09-01,20.531,Rome
1881-09-01,15.6,Paris
1881-09-01,13.633,London
1881-09-01,14.293,Berlin
1881-09-01,20.872,Madrid
1881-09-01,10.977,Moscow
1881-09-01,18.015,Istanbul
1881-09-01,25.467,Cairo
1881-09-01,29.004,Mumbai
1881-09-01,18.37,Beijing
1881-09-01,23.23,Tokyo
1881-09-01,19.43,New York
1881-09-01,17.362,Chicago
1881-09-01,19.819,Los Angeles
1881-09-01,11.925,Sydney
1881-09-01,12.824,Buenos Aires
1881-09-01,28.711,Lagos
1881-09-01,19.079,Nairobi
1881-09-01,28.295,Bangkok
1881-09-01,16.523,Toronto
1881-10-01,18.638,Rome
1881-10-01,11.271,Paris
1881-10-01,10.099,London
1881-10-01,7.582,Berlin
1881-10-01,14.571,Madrid
1881-10-01,4.138,Moscow
1881-10-01,13.574,Istanbul
1881-10-01,22.171,Cairo
1881-10-01,27.087,Mumbai
1881-10-01,12.484,Beijing
1881-10-01,15.404,Tokyo
1881-10-01,11.791,New York
1881-10-01,10.398,Chicago
1881-10-01,17.955,Los Angeles
1881-10-01,18.328,Sydney
1881-10-01,17.538,Buenos Aires
1881-10-01,25.812,Lagos
1881-10-01,17.544,Nairobi
1881-10-01,27.704,Bangkok
1881-10-01,8.247,Toronto
1881-11-01,11.593,Rome
1881-11-01,6.897,Paris
1881-11-01,6.056,London
1881-11-01,3.943,Berlin
1881-11-01,10.036,Madrid
1881-11-01,-2.797,Moscow
1881-11-01,10.786,Istanbul
1881-11-01,19.398,Cairo
1881-11-01,25.454,Mumbai
1881-11-01,5.946,Beijing
1881-11-01,10.409,Tokyo
1881-11-01,6.815,New York
1881-11-01,3.714,Chicago
1881-11-01,15.662,Los Angeles
1881-11-01,21.736,Sydney
1881-11-01,21.52,Buenos Aires
1881-11-01,25.239,Lagos
1881-11-01,17.12,Nairobi
1881-11-01,26.862,Bangkok
1881-11-01,1.023,Toronto
1881-12-01,7.165,Rome
1881-12-01,3.017,Paris
1881-12-01,2.777,London
1881-12-01,0.728,Berlin
1881-12-01,5.998,Madrid
1881-12-01,-8.729,Moscow
1881-12-01,,Istanbul
1881-12-01,15.661,Cairo
1881-12-01,24.905,Mumbai
1881-12-01,-0.431,Beijing
1881-12-01,6.153,Tokyo
1881-12-01,2.509,New York
1881-12-01,-3.087,Chicago
1881-12-01,13.919,Los Angeles
1881-12-01,,Sydney
1881-12-01,24.332,Buenos Aires
1881-12-01,25.156,Lagos
1881-12-01,15.926,Nairobi
1881-12-01,25.633,Bangkok
1881-12-01,-3.076,Toronto
1882-01-01,6.665,Rome
1882-01-01,2.979,Paris
1882-01-01,4.21,London
1882-01-01,-0.454,Berlin
1882-01-01,5.898,Madrid
1882-01-01,-10.532,Moscow
1882-01-01,3.858,Istanbul
1882-01-01,,Cairo
1882-01-01,24.138,Mumbai
1882-01-01,-2.014,Beijing
1882-01-01,3.565,Tokyo
1882-01-01,0.861,New York
1882-01-01,-3.295,Chicago
1882-01-01,12.472,Los Angeles
1882-01-01,24.913,Sydney
1882-01-01,24.142,Buenos Aires
1882-01-01,,Lagos
1882-01-01,17.726,Nairobi
1882-01-01,26.275,Bangkok
1882-01-01,-5.574,Toronto
1882-02-01,8.446,Rome
1882-02-01,2.261,Paris
1882-02-01,3.142,London
1882-02-01,-0.145,Berlin
1882-02-01,6.53,Madrid
1882-02-01,-8.936,Moscow
1882-02-01,6.897,Istanbul
1882-02-01,15.909,Cairo
1882-02-01,23.102,Mumbai
1882-02-01,-1.798,Beijing
1882-02-01,5.393,Tokyo
1882-02-01,2.504,New York
1882-02-01,-1.964,Chicago
1882-02-01,12.562,Los Angeles
1882-02-01,24.454,Sydney
1882-02-01,23.05,Buenos Aires
1882-02-01,24.232,Lagos
1882-02-01,17.399,Nairobi
1882-02-01,25.277,Bangkok
1882-02-01,-4.437,Toronto
1882-03-01,11.31,Rome
1882-03-01,6.368,Paris
1882-03-01,,London
1882-03-01,4.51,Berlin
1882-03-01,11.465,Madrid
1882-03-01,-2.58,Moscow
1882-03-01,9.802,Istanbul
1882-03-01,17.621,Cairo
1882-03-01,27.031,Mumbai
1882-03-01,5.516,Beijing
1882-03-01,9.039,Tokyo
1882-03-01,5.988,New York
1882-03-01,3.7,Chicago
1882-03-01,15.827,Los Angeles
1882-03-01,22.239,Sydney
1882-03-01,20.931,Buenos Aires
1882-03-01,25.277,Lagos
1882-03-01,17.607,Nairobi
1882-03-01,27.644,Bangkok
1882-03-01,0.565,Toronto
1882-04-01,15.8,Rome
1882-04-01,11.799,Paris
1882-04-01,10.472,London
1882-04-01,7.032,Berlin
1882-04-01,14.142,Madrid
1882-04-01,3.488,Moscow
1882-04-01,13.462,Istanbul
1882-04-01,22.598,Cairo
1882-04-01,29.369,Mumbai
1882-04-01,11.84,Beijing
1882-04-01,14.411,Tokyo
1882-04-01,11.469,New York
1882-04-01,9.809,Chicago
1882-04-01,19.886,Los Angeles
1882-04-01,16.531,Sydney
1882-04-01,,Buenos Aires
